AÑO_ACCIDENTE,MES_ACCIDENTE,CONDICION_VICTIMA,GRAVEDAD_ACCIDENTE,CLASE_ACCIDENTE,SEXO_VICTIMA,EDAD_VICTIMA,CANTIDAD_VICTIMAS
2019,2,Motociclista,herido,Choque,M,47,1
2019,2,Motociclista,herido,Choque,M,54,1
2019,2,Motociclista,herido,Choque,M,53,1
2019,2,Motociclista,herido,Choque,M,60,1
2019,2,Motociclista,herido,Volcamiento,M,31,1
2019,2,Motociclista,muerto,Choque,M,22,1
2019,2,Motociclista,muerto,Choque,M,29,1
2019,2,Motociclista,muerto,Choque,M,53,1
2019,2,Pasajero,herido,Atropello,F,42,1
2019,2,Pasajero,herido,Caida Ocupante,M,59,1
2019,2,Pasajero,herido,Choque,F,50,1
2019,2,Pasajero,herido,Choque,F,49,1
2019,2,Pasajero,herido,Choque,F,56,1
2019,2,Pasajero,herido,Choque,F,43,1
2019,2,Pasajero,herido,Choque,F,48,1
2019,2,Pasajero,herido,Choque,M,22,1
2019,2,Pasajero,herido,Choque,M,34,1
2019,2,Pasajero,herido,Choque,M,23,1
2019,2,Pasajero,herido,Choque,M,32,3
2019,2,Pasajero,herido,Choque,M,25,2
2019,2,Pasajero,herido,Choque,M,27,2
2019,2,Pasajero,herido,Choque,M,41,1
2019,2,Pasajero,herido,Choque,M,24,1
2019,2,Pasajero,herido,Choque,M,7,1
2019,2,Pasajero,herido,Choque,M,45,1
2019,2,Pasajero,herido,Choque,M,28,2
2019,2,Pasajero,herido,Choque,M,75,1
2019,2,Pasajero,herido,Choque,M,42,2
2019,2,Pasajero,herido,Choque,M,43,1
2019,2,Pasajero,herido,Choque,M,26,1
2019,2,Pasajero,herido,Choque,M,51,1
2019,2,Pasajero,herido,Choque,M,70,1
2019,2,Pasajero,herido,Choque,M,16,1
2019,2,Pasajero,herido,Choque,M,66,1
2019,2,Pasajero,herido,Choque,M,47,1
2019,2,Pasajero,herido,Choque,M,54,1
2019,2,Pasajero,herido,Choque,M,15,1
2019,2,Peaton,herido,Atropello,M,34,1
2019,2,Peaton,herido,Atropello,M,23,1
2019,2,Peaton,herido,Atropello,M,25,1
2019,2,Peaton,herido,Atropello,M,27,1
2019,2,Peaton,herido,Atropello,M,49,1
2019,2,Peaton,herido,Atropello,M,7,1
2019,2,Peaton,herido,Atropello,M,35,1
2019,2,Peaton,herido,Atropello,M,42,1
2019,2,Peaton,herido,Atropello,M,43,1
2019,2,Peaton,herido,Atropello,M,11,1
2019,2,Peaton,herido,Atropello,M,18,1
2019,2,Peaton,herido,Atropello,M,58,1
2019,2,Peaton,herido,Atropello,M,47,1
2019,2,Peaton,herido,Atropello,M,71,2
2019,2,Peaton,herido,Atropello,M,8,1
2019,2,Peaton,herido,Atropello,M,81,1
2019,2,Peaton,herido,Atropello,M,4,1
2019,2,Peaton,herido,Choque,F,42,1
2019,3,Acompañante,herido,Choque,F,34,1
2019,3,Acompañante,herido,Choque,F,57,1
2019,3,Acompañante,herido,Choque,F,38,1
2019,3,Acompañante,herido,Choque,F,28,1
2019,3,Acompañante,herido,Choque,F,42,1
2019,3,Acompañante,herido,Choque,F,44,1
2019,3,Acompañante,herido,Choque,F,48,1
2019,3,Acompañante,herido,Choque,F,54,1
2019,3,Acompañante,herido,Choque,M,22,1
2019,3,Acompañante,herido,Choque,M,34,1
2019,3,Acompañante,herido,Choque,M,68,1
2019,3,Acompañante,herido,Choque,M,23,1
2019,3,Acompañante,herido,Choque,M,46,1
2019,3,Acompañante,herido,Choque,M,32,1
2019,3,Acompañante,herido,Choque,M,38,1
2019,3,Acompañante,herido,Choque,M,27,2
2019,3,Acompañante,herido,Choque,M,41,1
2019,3,Acompañante,herido,Choque,M,24,1
2019,3,Acompañante,herido,Choque,M,7,1
2019,3,Acompañante,herido,Choque,M,43,4
2019,3,Acompañante,herido,Choque,M,29,2
2019,3,Acompañante,herido,Choque,M,18,1
2019,3,Acompañante,herido,Choque,M,44,2
2019,3,Acompañante,herido,Choque,M,39,1
2019,3,Acompañante,herido,Choque,M,17,1
2019,3,Acompañante,herido,Choque,M,65,1
2019,3,Acompañante,herido,Choque,M,21,1
2019,3,Acompañante,herido,Otro,M,30,1
2019,3,Acompañante,herido,Volcamiento,M,35,1
2019,3,Acompañante,muerto,Choque,M,22,1
2019,3,Ciclista,herido,Choque,M,23,2
2019,3,Ciclista,herido,Choque,M,24,1
2019,3,Ciclista,herido,Choque,M,26,1
2019,3,Conductor,herido,Choque,F,33,1
2019,3,Conductor,herido,Choque,F,53,1
2019,3,Conductor,herido,Choque,M,33,2
2019,3,Conductor,herido,Choque,M,22,1
2019,3,Conductor,herido,Choque,M,68,1
2019,3,Conductor,herido,Choque,M,25,1
2019,3,Conductor,herido,Choque,M,38,1
2019,3,Conductor,herido,Choque,M,36,2
2019,3,Conductor,herido,Choque,M,27,1
2019,3,Conductor,herido,Choque,M,40,1
2019,3,Conductor,herido,Choque,M,55,1
2019,3,Conductor,herido,Choque,M,52,2
2019,3,Conductor,herido,Choque,M,47,1
2019,3,Conductor,muerto,Choque,M,22,1
2019,3,Motociclista,herido,Atropello,M,32,1
2019,3,Motociclista,herido,Atropello,M,25,1
2019,3,Motociclista,herido,Choque,F,61,1
2019,3,Motociclista,herido,Choque,F,27,1
2019,3,Motociclista,herido,Choque,F,26,1
2019,3,Motociclista,herido,Choque,M,33,5
2019,3,Motociclista,herido,Choque,M,22,2
2019,3,Motociclista,herido,Choque,M,34,5
2019,3,Motociclista,herido,Choque,M,37,4
2019,3,Motociclista,herido,Choque,M,23,2
2019,3,Motociclista,herido,Choque,M,32,4
2019,3,Motociclista,herido,Choque,M,25,2
2019,3,Motociclista,herido,Choque,M,38,4
2019,3,Motociclista,herido,Choque,M,36,4
2019,3,Motociclista,herido,Choque,M,30,2
2019,3,Motociclista,herido,Choque,M,27,5
2019,3,Motociclista,herido,Choque,M,41,1
2019,3,Motociclista,herido,Choque,M,24,1
2019,3,Motociclista,herido,Choque,M,49,1
2019,3,Motociclista,herido,Choque,M,45,2
2019,3,Motociclista,herido,Choque,M,28,3
2019,3,Motociclista,herido,Choque,M,62,2
2019,3,Motociclista,herido,Choque,M,35,5
2019,3,Motociclista,herido,Choque,M,69,1
2019,3,Motociclista,herido,Choque,M,42,3
2019,3,Motociclista,herido,Choque,M,29,2
2019,3,Motociclista,herido,Choque,M,31,1
2019,3,Motociclista,herido,Choque,M,26,1
2019,3,Motociclista,herido,Choque,M,67,1
2019,3,Motociclista,herido,Choque,M,44,1
2019,3,Motociclista,herido,Choque,M,39,1
2019,3,Motociclista,herido,Choque,M,48,2
2019,3,Motociclista,herido,Choque,M,47,1
2019,3,Motociclista,herido,Choque,M,54,1
2019,3,Motociclista,herido,Choque,M,60,1
2019,3,Motociclista,herido,Choque,M,21,1
2019,3,Motociclista,herido,Otro,M,30,1
2019,3,Motociclista,herido,Otro,M,49,1
2019,3,Motociclista,muerto,Choque,M,23,1
2019,3,Motociclista,muerto,Choque,M,28,1
2019,3,Pasajero,herido,Atropello,M,75,1
2019,3,Pasajero,herido,Caida Ocupante,F,36,1
2019,3,Pasajero,herido,Caida Ocupante,M,27,1
2019,3,Pasajero,herido,Choque,F,50,1
2019,3,Pasajero,herido,Choque,F,24,1
2019,3,Pasajero,herido,Choque,F,40,1
2019,3,Pasajero,herido,Choque,M,33,1
2019,3,Pasajero,herido,Choque,M,34,2
2019,3,Pasajero,herido,Choque,M,37,2
2019,3,Pasajero,herido,Choque,M,23,1
2019,3,Pasajero,herido,Choque,M,32,1
2019,3,Pasajero,herido,Choque,M,57,2
2019,3,Pasajero,herido,Choque,M,25,1
2019,3,Pasajero,herido,Choque,M,38,2
2019,3,Pasajero,herido,Choque,M,30,2
2019,3,Pasajero,herido,Choque,M,27,1
2019,3,Pasajero,herido,Choque,M,24,1
2019,3,Pasajero,herido,Choque,M,49,2
2019,3,Pasajero,herido,Choque,M,45,1
2019,3,Pasajero,herido,Choque,M,63,1
2019,3,Pasajero,herido,Choque,M,56,1
2019,3,Pasajero,herido,Choque,M,43,8
2019,3,Pasajero,herido,Choque,M,29,1
2019,3,Pasajero,herido,Choque,M,31,4
2019,3,Pasajero,herido,Choque,M,26,1
2019,3,Pasajero,herido,Choque,M,52,2
2019,3,Pasajero,herido,Choque,M,71,1
2019,3,Pasajero,herido,Choque,M,53,1
2019,3,Pasajero,herido,Choque,M,60,1
2019,3,Pasajero,herido,Choque,M,21,8
2019,3,Pasajero,herido,Choque,M,3,1
2019,3,Pasajero,herido,Choque,M,78,1
2019,3,Peaton,herido,Atropello,F,60,1
2019,3,Peaton,herido,Atropello,M,22,1
2019,3,Peaton,herido,Atropello,M,23,1
2019,3,Peaton,herido,Atropello,M,38,1
2019,3,Peaton,herido,Atropello,M,30,1
2019,3,Peaton,herido,Atropello,M,63,2
2019,3,Peaton,herido,Atropello,M,31,1
2019,3,Peaton,herido,Atropello,M,51,1
2019,3,Peaton,herido,Atropello,M,67,1
2019,3,Peaton,herido,Atropello,M,66,1
2019,3,Peaton,herido,Atropello,M,39,1
2019,3,Peaton,herido,Atropello,M,17,1
2019,3,Peaton,herido,Atropello,M,53,1
2019,3,Peaton,herido,Atropello,M,65,2
2019,3,Peaton,herido,Atropello,M,79,1
2019,3,Peaton,herido,Atropello,M,4,1
2019,3,Peaton,herido,Atropello,M,87,1
2019,3,Peaton,herido,Otro,M,58,1
2019,3,Peaton,muerto,Atropello,F,40,1
2019,4,Acompañante,herido,Atropello,M,29,1
2019,4,Acompañante,herido,Choque,F,34,1
2019,4,Acompañante,herido,Choque,F,37,2
2019,4,Acompañante,herido,Choque,F,20,1
2019,4,Acompañante,herido,Choque,F,28,1
2019,4,Acompañante,herido,Choque,M,33,1
2019,4,Acompañante,herido,Choque,M,61,1
2019,4,Acompañante,herido,Choque,M,23,3
2019,4,Acompañante,herido,Choque,M,38,1
2019,4,Acompañante,herido,Choque,M,36,1
2019,4,Acompañante,herido,Choque,M,27,1
2019,4,Acompañante,herido,Choque,M,24,1
2019,4,Acompañante,herido,Choque,M,28,1
2019,4,Acompañante,herido,Choque,M,40,1
2019,4,Acompañante,herido,Choque,M,42,1
2019,4,Acompañante,herido,Choque,M,56,1
2019,4,Acompañante,herido,Choque,M,43,3
2019,4,Acompañante,herido,Choque,M,11,1
2019,4,Acompañante,herido,Choque,M,29,1
2019,4,Acompañante,herido,Choque,M,2,1
2019,4,Acompañante,herido,Choque,M,26,1
2019,4,Acompañante,herido,Choque,M,18,1
2019,4,Acompañante,herido,Choque,M,21,1
2019,4,Acompañante,herido,Choque,M,12,1
2019,4,Ciclista,herido,Choque,M,37,1
2019,4,Ciclista,herido,Choque,M,30,1
2019,4,Ciclista,herido,Choque,M,31,1
2019,4,Ciclista,herido,Choque,M,74,1
2019,4,Conductor,herido,Choque,F,36,1
2019,4,Conductor,herido,Choque,M,37,1
2019,4,Conductor,herido,Choque,M,57,1
2019,4,Conductor,herido,Choque,M,36,1
2019,4,Conductor,herido,Choque,M,41,1
2019,4,Conductor,herido,Choque,M,24,2
2019,4,Conductor,herido,Choque,M,62,1
2019,4,Conductor,herido,Choque,M,35,1
2019,4,Conductor,herido,Choque,M,43,1
2019,4,Conductor,herido,Choque,M,29,1
2019,4,Conductor,herido,Choque,M,31,1
2019,4,Conductor,herido,Choque,M,52,1
2019,4,Conductor,herido,Choque,M,58,2
2019,4,Conductor,herido,Choque,M,70,1
2019,4,Motociclista,herido,Atropello,M,33,1
2019,4,Motociclista,herido,Atropello,M,61,1
2019,4,Motociclista,herido,Atropello,M,47,1
2019,4,Motociclista,herido,Choque,F,32,1
2019,4,Motociclista,herido,Choque,F,38,2
2019,4,Motociclista,herido,Choque,F,41,2
2019,4,Motociclista,herido,Choque,F,43,1
2019,4,Motociclista,herido,Choque,F,29,1
2019,4,Motociclista,herido,Choque,F,47,1
2019,4,Motociclista,herido,Choque,M,50,1
2019,4,Motociclista,herido,Choque,M,33,3
2019,4,Motociclista,herido,Choque,M,22,2
2019,4,Motociclista,herido,Choque,M,34,2
2019,4,Motociclista,herido,Choque,M,37,3
2019,4,Motociclista,herido,Choque,M,23,1
2019,4,Motociclista,herido,Choque,M,46,2
2019,4,Motociclista,herido,Choque,M,32,1
2019,4,Motociclista,herido,Choque,M,57,1
2019,4,Motociclista,herido,Choque,M,25,2
2019,4,Motociclista,herido,Choque,M,36,1
2019,4,Motociclista,herido,Choque,M,30,4
2019,4,Motociclista,herido,Choque,M,59,1
2019,4,Motociclista,herido,Choque,M,41,4
2019,4,Motociclista,herido,Choque,M,19,1
2019,4,Motociclista,herido,Choque,M,24,3
2019,4,Motociclista,herido,Choque,M,45,1
2019,4,Motociclista,herido,Choque,M,28,3
2019,4,Motociclista,herido,Choque,M,40,3
2019,4,Motociclista,herido,Choque,M,56,1
2019,4,Motociclista,herido,Choque,M,43,3
2019,4,Motociclista,herido,Choque,M,29,2
2019,4,Motociclista,herido,Choque,M,31,5
2019,4,Motociclista,herido,Choque,M,26,2
2019,4,Motociclista,herido,Choque,M,51,1
2019,4,Motociclista,herido,Choque,M,55,2
2019,4,Motociclista,herido,Choque,M,54,1
2019,4,Motociclista,herido,Choque,M,73,1
2019,4,Motociclista,herido,Choque,M,53,1
2019,4,Motociclista,herido,Choque,M,21,2
2019,4,Motociclista,muerto,Choque,M,37,1
2019,4,Pasajero,herido,Atropello,M,27,1
2019,4,Pasajero,herido,Caida Ocupante,F,74,1
2019,4,Pasajero,herido,Caida Ocupante,M,69,1
2019,4,Pasajero,herido,Caida Ocupante,M,65,1
2019,4,Pasajero,herido,Caida Ocupante,M,21,1
2019,4,Pasajero,herido,Choque,F,45,1
2019,4,Pasajero,herido,Choque,F,35,1
2019,4,Pasajero,herido,Choque,F,42,1
2019,4,Pasajero,herido,Choque,F,8,1
2019,4,Pasajero,herido,Choque,M,10,2
2019,4,Pasajero,herido,Choque,M,86,1
2019,4,Pasajero,herido,Choque,M,22,1
2019,4,Pasajero,herido,Choque,M,34,1
2019,4,Pasajero,herido,Choque,M,37,1
2019,4,Pasajero,herido,Choque,M,46,1
2019,4,Pasajero,herido,Choque,M,32,2
2019,4,Pasajero,herido,Choque,M,20,4
2019,4,Pasajero,herido,Choque,M,25,1
2019,4,Pasajero,herido,Choque,M,36,1
2019,4,Pasajero,herido,Choque,M,27,2
2019,4,Pasajero,herido,Choque,M,41,2
2019,4,Pasajero,herido,Choque,M,19,1
2019,4,Pasajero,herido,Choque,M,24,1
2019,4,Pasajero,herido,Choque,M,45,1
2019,4,Pasajero,herido,Choque,M,63,1
2019,4,Pasajero,herido,Choque,M,62,1
2019,4,Pasajero,herido,Choque,M,40,1
2019,4,Pasajero,herido,Choque,M,75,1
2019,4,Pasajero,herido,Choque,M,64,1
2019,4,Pasajero,herido,Choque,M,42,2
2019,4,Pasajero,herido,Choque,M,43,2
2019,4,Pasajero,herido,Choque,M,14,2
2019,4,Pasajero,herido,Choque,M,31,1
2019,4,Pasajero,herido,Choque,M,26,1
2019,4,Pasajero,herido,Choque,M,51,2
2019,4,Pasajero,herido,Choque,M,66,1
2019,4,Pasajero,herido,Choque,M,39,1
2019,4,Pasajero,herido,Choque,M,47,1
2019,4,Pasajero,herido,Choque,M,54,1
2019,4,Pasajero,herido,Choque,M,17,1
2019,4,Pasajero,herido,Choque,M,13,1
2019,4,Pasajero,herido,Choque,M,8,1
2019,4,Pasajero,herido,Otro,M,44,1
2019,4,Peaton,herido,Atropello,M,25,1
2019,4,Peaton,herido,Atropello,M,38,2
2019,4,Peaton,herido,Atropello,M,64,1
2019,4,Peaton,herido,Atropello,M,5,1
2019,4,Peaton,herido,Atropello,M,47,1
2019,4,Peaton,herido,Atropello,M,54,3
2019,4,Peaton,herido,Atropello,M,65,1
2019,4,Peaton,herido,Atropello,M,21,1
2019,4,Peaton,herido,Atropello,M,79,1
2019,4,Peaton,herido,Caida Ocupante,M,59,1
2019,4,Peaton,muerto,Atropello,M,23,1
2019,5,Acompañante,herido,Atropello,M,51,1
2019,5,Acompañante,herido,Choque,F,28,1
2019,5,Acompañante,herido,Choque,F,66,1
2019,5,Acompañante,herido,Choque,M,23,3
2019,5,Acompañante,herido,Choque,M,38,2
2019,5,Acompañante,herido,Choque,M,36,1
2019,5,Acompañante,herido,Choque,M,30,1
2019,5,Acompañante,herido,Choque,M,27,1
2019,5,Acompañante,herido,Choque,M,24,2
2019,5,Acompañante,herido,Choque,M,28,3
2019,5,Acompañante,herido,Choque,M,43,2
2019,5,Acompañante,herido,Choque,M,29,1
2019,5,Acompañante,herido,Choque,M,31,1
2019,5,Acompañante,herido,Choque,M,26,1
2019,5,Acompañante,herido,Choque,M,15,1
2019,5,Acompañante,herido,Choque,M,17,1
2019,5,Acompañante,herido,Choque,M,53,1
2019,5,Ciclista,herido,Choque,M,61,1
2019,5,Ciclista,herido,Choque,M,23,2
2019,5,Ciclista,herido,Choque,M,24,1
2019,5,Ciclista,herido,Choque,M,58,1
2019,5,Ciclista,herido,Otro,M,83,1
2019,5,Conductor,herido,Choque,F,29,1
2019,5,Conductor,herido,Choque,F,44,1
2019,5,Conductor,herido,Choque,F,39,1
2019,5,Conductor,herido,Choque,M,34,1
2019,5,Conductor,herido,Choque,M,23,1
2019,5,Conductor,herido,Choque,M,36,2
2019,5,Conductor,herido,Choque,M,63,1
2019,5,Conductor,herido,Choque,M,35,1
2019,5,Conductor,herido,Choque,M,75,1
2019,5,Conductor,herido,Choque,M,56,1
2019,5,Conductor,herido,Choque,M,29,4
2019,5,Conductor,herido,Choque,M,52,1
2019,5,Conductor,herido,Choque,M,47,1
2019,5,Motociclista,herido,Atropello,M,27,1
2019,5,Motociclista,herido,Atropello,M,31,1
2019,5,Motociclista,herido,Choque,F,25,1
2019,5,Motociclista,herido,Choque,F,41,1
2019,5,Motociclista,herido,Choque,F,24,1
2019,5,Motociclista,herido,Choque,F,35,1
2019,5,Motociclista,herido,Choque,F,29,1
2019,5,Motociclista,herido,Choque,F,55,1
2019,5,Motociclista,herido,Choque,M,50,1
2019,5,Motociclista,herido,Choque,M,22,2
2019,5,Motociclista,herido,Choque,M,61,1
2019,5,Motociclista,herido,Choque,M,34,2
2019,5,Motociclista,herido,Choque,M,37,3
2019,5,Motociclista,herido,Choque,M,23,2
2019,5,Motociclista,herido,Choque,M,46,2
2019,5,Motociclista,herido,Choque,M,32,4
2019,5,Motociclista,herido,Choque,M,57,1
2019,5,Motociclista,herido,Choque,M,25,1
2019,5,Motociclista,herido,Choque,M,38,5
2019,5,Motociclista,herido,Choque,M,36,3
2019,5,Motociclista,herido,Choque,M,30,3
2019,5,Motociclista,herido,Choque,M,59,1
2019,5,Motociclista,herido,Choque,M,27,3
2019,5,Motociclista,herido,Choque,M,41,1
2019,5,Motociclista,herido,Choque,M,24,2
2019,5,Motociclista,herido,Choque,M,45,1
2019,5,Motociclista,herido,Choque,M,62,1
2019,5,Motociclista,herido,Choque,M,40,1
2019,5,Motociclista,herido,Choque,M,35,2
2019,5,Motociclista,herido,Choque,M,42,2
2019,5,Motociclista,herido,Choque,M,43,3
2019,5,Motociclista,herido,Choque,M,29,3
2019,5,Motociclista,herido,Choque,M,2,1
2019,5,Motociclista,herido,Choque,M,31,3
2019,5,Motociclista,herido,Choque,M,26,2
2019,5,Motociclista,herido,Choque,M,51,1
2019,5,Motociclista,herido,Choque,M,52,1
2019,5,Motociclista,herido,Choque,M,44,1
2019,5,Motociclista,herido,Choque,M,58,1
2019,5,Motociclista,herido,Choque,M,60,1
2019,5,Motociclista,herido,Choque,M,78,1
2019,5,Motociclista,herido,Otro,M,30,1
2019,5,Motociclista,muerto,Choque,M,26,1
2019,5,Pasajero,herido,Atropello,M,21,1
2019,5,Pasajero,herido,Caida Ocupante,F,67,1
2019,5,Pasajero,herido,Caida Ocupante,M,61,1
2019,5,Pasajero,herido,Choque,F,25,1
2019,5,Pasajero,herido,Choque,F,42,1
2019,5,Pasajero,herido,Choque,F,29,1
2019,5,Pasajero,herido,Choque,M,22,1
2019,5,Pasajero,herido,Choque,M,34,1
2019,5,Pasajero,herido,Choque,M,23,3
2019,5,Pasajero,herido,Choque,M,25,1
2019,5,Pasajero,herido,Choque,M,36,2
2019,5,Pasajero,herido,Choque,M,30,3
2019,5,Pasajero,herido,Choque,M,41,3
2019,5,Pasajero,herido,Choque,M,24,2
2019,5,Pasajero,herido,Choque,M,49,1
2019,5,Pasajero,herido,Choque,M,7,1
2019,5,Pasajero,herido,Choque,M,45,1
2019,5,Pasajero,herido,Choque,M,63,1
2019,5,Pasajero,herido,Choque,M,40,1
2019,5,Pasajero,herido,Choque,M,29,1
2019,5,Pasajero,herido,Choque,M,26,1
2019,5,Pasajero,herido,Choque,M,55,1
2019,5,Pasajero,herido,Choque,M,67,1
2019,5,Pasajero,herido,Choque,M,16,1
2019,5,Pasajero,herido,Choque,M,66,1
2019,5,Pasajero,herido,Choque,M,48,1
2019,5,Pasajero,herido,Choque,M,54,1
2019,5,Pasajero,herido,Choque,M,15,1
2019,5,Pasajero,herido,Choque,M,21,2
2019,5,Pasajero,herido,Choque,M,3,1
2019,5,Peaton,herido,Atropello,F,59,1
2019,5,Peaton,herido,Atropello,F,42,1
2019,5,Peaton,herido,Atropello,F,15,1
2019,5,Peaton,herido,Atropello,M,22,1
2019,5,Peaton,herido,Atropello,M,61,1
2019,5,Peaton,herido,Atropello,M,32,1
2019,5,Peaton,herido,Atropello,M,20,1
2019,5,Peaton,herido,Atropello,M,24,1
2019,5,Peaton,herido,Atropello,M,42,1
2019,5,Peaton,herido,Atropello,M,56,1
2019,5,Peaton,herido,Atropello,M,14,1
2019,5,Peaton,herido,Atropello,M,31,1
2019,5,Peaton,herido,Atropello,M,52,1
2019,5,Peaton,herido,Atropello,M,66,1
2019,5,Peaton,herido,Atropello,M,47,1
2019,5,Peaton,herido,Atropello,M,77,1
2019,5,Peaton,herido,Atropello,M,78,1
2019,6,Acompañante,herido,Atropello,F,79,1
2019,6,Acompañante,herido,Atropello,M,35,1
2019,6,Acompañante,herido,Choque,F,46,1
2019,6,Acompañante,herido,Choque,F,27,1
2019,6,Acompañante,herido,Choque,F,28,1
2019,6,Acompañante,herido,Choque,F,47,1
2019,6,Acompañante,herido,Choque,M,22,2
2019,6,Acompañante,herido,Choque,M,34,1
2019,6,Acompañante,herido,Choque,M,25,1
2019,6,Acompañante,herido,Choque,M,38,1
2019,6,Acompañante,herido,Choque,M,24,1
2019,6,Acompañante,herido,Choque,M,40,1
2019,6,Acompañante,herido,Choque,M,35,1
2019,6,Acompañante,herido,Choque,M,69,1
2019,6,Acompañante,herido,Choque,M,42,1
2019,6,Acompañante,herido,Choque,M,43,1
2019,6,Acompañante,herido,Choque,M,11,1
2019,6,Acompañante,herido,Choque,M,31,1
2019,6,Acompañante,herido,Choque,M,26,3
2019,6,Acompañante,herido,Choque,M,18,2
2019,6,Acompañante,herido,Choque,M,48,1
2019,6,Acompañante,herido,Choque,M,17,1
2019,6,Acompañante,herido,Volcamiento,M,23,1
2019,6,Acompañante,herido,Volcamiento,M,14,1
2019,6,Acompañante,herido,Volcamiento,M,15,1
2019,6,Acompañante,herido,Volcamiento,M,12,1
2019,6,Ciclista,herido,Choque,M,32,1
2019,6,Ciclista,herido,Choque,M,25,1
2019,6,Ciclista,herido,Choque,M,27,1
2019,6,Ciclista,herido,Choque,M,40,1
2019,6,Ciclista,herido,Choque,M,65,1
2019,6,Ciclista,herido,Choque,M,21,1
2019,6,Conductor,herido,Atropello,F,41,1
2019,6,Conductor,herido,Choque,F,38,1
2019,6,Conductor,herido,Choque,F,29,1
2019,6,Conductor,herido,Choque,F,44,1
2019,6,Conductor,herido,Choque,M,33,2
2019,6,Conductor,herido,Choque,M,37,1
2019,6,Conductor,herido,Choque,M,46,1
2019,6,Conductor,herido,Choque,M,32,2
2019,6,Conductor,herido,Choque,M,30,1
2019,6,Conductor,herido,Choque,M,27,2
2019,6,Conductor,herido,Choque,M,43,1
2019,6,Conductor,herido,Choque,M,26,1
2019,6,Conductor,herido,Choque,M,65,1
2019,6,Motociclista,herido,Atropello,M,23,1
2019,6,Motociclista,herido,Atropello,M,24,1
2019,6,Motociclista,herido,Atropello,M,45,1
2019,6,Motociclista,herido,Choque,F,37,1
2019,6,Motociclista,herido,Choque,M,33,3
2019,6,Motociclista,herido,Choque,M,22,1
2019,6,Motociclista,herido,Choque,M,61,1
2019,6,Motociclista,herido,Choque,M,37,1
2019,6,Motociclista,herido,Choque,M,23,2
2019,6,Motociclista,herido,Choque,M,46,1
2019,6,Motociclista,herido,Choque,M,32,5
2019,6,Motociclista,herido,Choque,M,25,3
2019,6,Motociclista,herido,Choque,M,38,4
2019,6,Motociclista,herido,Choque,M,36,3
2019,6,Motociclista,herido,Choque,M,30,2
2019,6,Motociclista,herido,Choque,M,59,1
2019,6,Motociclista,herido,Choque,M,27,2
2019,6,Motociclista,herido,Choque,M,24,1
2019,6,Motociclista,herido,Choque,M,45,2
2019,6,Motociclista,herido,Choque,M,40,2
2019,6,Motociclista,herido,Choque,M,35,3
2019,6,Motociclista,herido,Choque,M,42,1
2019,6,Motociclista,herido,Choque,M,43,5
2019,6,Motociclista,herido,Choque,M,29,5
2019,6,Motociclista,herido,Choque,M,31,2
2019,6,Motociclista,herido,Choque,M,26,7
2019,6,Motociclista,herido,Choque,M,18,1
2019,6,Motociclista,herido,Choque,M,70,1
2019,6,Motociclista,herido,Choque,M,39,1
2019,6,Motociclista,herido,Choque,M,47,2
2019,6,Motociclista,herido,Choque,M,54,1
2019,6,Motociclista,herido,Choque,M,21,1
2019,6,Motociclista,herido,Otro,M,30,1
2019,6,Motociclista,muerto,Choque,F,27,1
2019,6,Motociclista,muerto,Choque,F,45,1
2019,6,Pasajero,herido,Caida Ocupante,M,55,1
2019,6,Pasajero,herido,Caida Ocupante,M,70,1
2019,6,Pasajero,herido,Choque,F,57,1
2019,6,Pasajero,herido,Choque,F,27,1
2019,6,Pasajero,herido,Choque,F,51,1
2019,6,Pasajero,herido,Choque,F,67,1
2019,6,Pasajero,herido,Choque,F,39,1
2019,6,Pasajero,herido,Choque,M,61,1
2019,6,Pasajero,herido,Choque,M,37,1
2019,6,Pasajero,herido,Choque,M,57,1
2019,6,Pasajero,herido,Choque,M,25,2
2019,6,Pasajero,herido,Choque,M,36,2
2019,6,Pasajero,herido,Choque,M,27,2
2019,6,Pasajero,herido,Choque,M,41,1
2019,6,Pasajero,herido,Choque,M,45,1
2019,6,Pasajero,herido,Choque,M,28,1
2019,6,Pasajero,herido,Choque,M,40,1
2019,6,Pasajero,herido,Choque,M,35,1
2019,6,Pasajero,herido,Choque,M,56,1
2019,6,Pasajero,herido,Choque,M,43,3
2019,6,Pasajero,herido,Choque,M,29,2
2019,6,Pasajero,herido,Choque,M,76,1
2019,6,Pasajero,herido,Choque,M,70,1
2019,6,Pasajero,herido,Choque,M,48,1
2019,6,Pasajero,herido,Choque,M,13,1
